Geo_Code,Year,Gender,Age,Population_Estimate,Measure_Type
N92000002,1973,Females,70,6044,Count
N92000002,1973,Females,71,5742,Count
N92000002,1973,Females,72,5628,Count
N92000002,1973,Females,73,5428,Count
N92000002,1973,Females,74,4951,Count
N92000002,1973,Females,75,4497,Count
N92000002,1973,Females,76,4378,Count
N92000002,1973,Females,77,4178,Count
N92000002,1973,Females,78,3738,Count
N92000002,1973,Females,79,3402,Count
N92000002,1973,Females,80,3059,Count
N92000002,1973,Females,81,2635,Count
N92000002,1973,Females,82,2268,Count
N92000002,1973,Females,83,2009,Count
N92000002,1973,Females,84,2121,Count
N92000002,1973,Females,85,1545,Count
N92000002,1973,Females,86,1297,Count
N92000002,1973,Females,87,940,Count
N92000002,1973,Females,88,805,Count
N92000002,1973,Females,89,548,Count
N92000002,1973,Females,90,1605,Count
N92000002,1973,Males,0,15215,Count
N92000002,1973,Males,1,15543,Count
N92000002,1973,Males,2,15346,Count
N92000002,1973,Males,3,15468,Count
N92000002,1973,Males,4,15552,Count
N92000002,1973,Males,5,15883,Count
N92000002,1973,Males,6,15902,Count
N92000002,1973,Males,7,16479,Count
N92000002,1973,Males,8,16763,Count
N92000002,1973,Males,9,16334,Count
N92000002,1973,Males,10,15870,Count
N92000002,1973,Males,11,15136,Count
N92000002,1973,Males,12,14642,Count
N92000002,1973,Males,13,14123,Count
N92000002,1973,Males,14,13590,Count
N92000002,1973,Males,15,13229,Count
N92000002,1973,Males,16,12821,Count
N92000002,1973,Males,17,13156,Count
N92000002,1973,Males,18,11240,Count
N92000002,1973,Males,19,11276,Count
N92000002,1973,Males,20,13197,Count
N92000002,1973,Males,21,12675,Count
N92000002,1973,Males,22,12369,Count
N92000002,1973,Males,23,11977,Count
N92000002,1973,Males,24,11432,Count
N92000002,1973,Males,25,11220,Count
N92000002,1973,Males,26,11398,Count
N92000002,1973,Males,27,10608,Count
N92000002,1973,Males,28,10280,Count
N92000002,1973,Males,29,10402,Count
N92000002,1973,Males,30,9996,Count
N92000002,1973,Males,31,9178,Count
N92000002,1973,Males,32,8991,Count
N92000002,1973,Males,33,8981,Count
N92000002,1973,Males,34,9017,Count
N92000002,1973,Males,35,8732,Count
N92000002,1973,Males,36,8787,Count
N92000002,1973,Males,37,8450,Count
N92000002,1973,Males,38,8108,Count
N92000002,1973,Males,39,8022,Count
N92000002,1973,Males,40,7816,Count
N92000002,1973,Males,41,7856,Count
N92000002,1973,Males,42,8126,Count
N92000002,1973,Males,43,8047,Count
N92000002,1973,Males,44,8020,Count
N92000002,1973,Males,45,7809,Count
N92000002,1973,Males,46,8158,Count
N92000002,1973,Males,47,7899,Count
N92000002,1973,Males,48,7809,Count
N92000002,1973,Males,49,7878,Count
N92000002,1973,Males,50,7940,Count
N92000002,1973,Males,51,8142,Count
N92000002,1973,Males,52,8302,Count
N92000002,1973,Males,53,8242,Count
N92000002,1973,Males,54,7468,Count
N92000002,1973,Males,55,6626,Count
N92000002,1973,Males,56,6725,Count
N92000002,1973,Males,57,6882,Count
N92000002,1973,Males,58,7107,Count
N92000002,1973,Males,59,7063,Count
N92000002,1973,Males,60,7507,Count
N92000002,1973,Males,61,7387,Count
N92000002,1973,Males,62,7295,Count
N92000002,1973,Males,63,7055,Count
N92000002,1973,Males,64,6839,Count
N92000002,1973,Males,65,6010,Count
N92000002,1973,Males,66,5693,Count
N92000002,1973,Males,67,5317,Count
N92000002,1973,Males,68,4987,Count
N92000002,1973,Males,69,4701,Count
N92000002,1973,Males,70,4417,Count
N92000002,1973,Males,71,4009,Count
N92000002,1973,Males,72,3945,Count
N92000002,1973,Males,73,3716,Count
N92000002,1973,Males,74,3405,Count
N92000002,1973,Males,75,3113,Count
N92000002,1973,Males,76,2681,Count
N92000002,1973,Males,77,2560,Count
N92000002,1973,Males,78,2288,Count
N92000002,1973,Males,79,1888,Count
N92000002,1973,Males,80,1727,Count
N92000002,1973,Males,81,1493,Count
N92000002,1973,Males,82,1379,Count
N92000002,1973,Males,83,1165,Count
N92000002,1973,Males,84,1096,Count
N92000002,1973,Males,85,700,Count
N92000002,1973,Males,86,571,Count
N92000002,1973,Males,87,369,Count
N92000002,1973,Males,88,308,Count
N92000002,1973,Males,89,180,Count
N92000002,1973,Males,90,641,Count
N92000002,1974,All Persons,0,28103,Count
N92000002,1974,All Persons,1,28816,Count
N92000002,1974,All Persons,2,29410,Count
N92000002,1974,All Persons,3,29763,Count
N92000002,1974,All Persons,4,29901,Count
N92000002,1974,All Persons,5,30276,Count
N92000002,1974,All Persons,6,30812,Count
N92000002,1974,All Persons,7,30841,Count
N92000002,1974,All Persons,8,31722,Count
N92000002,1974,All Persons,9,32408,Count
N92000002,1974,All Persons,10,31865,Count
N92000002,1974,All Persons,11,30841,Count
N92000002,1974,All Persons,12,29896,Count
N92000002,1974,All Persons,13,28905,Count
N92000002,1974,All Persons,14,27893,Count
N92000002,1974,All Persons,15,26418,Count
N92000002,1974,All Persons,16,25802,Count
N92000002,1974,All Persons,17,25392,Count
N92000002,1974,All Persons,18,23024,Count
N92000002,1974,All Persons,19,21992,Count
N92000002,1974,All Persons,20,23730,Count
N92000002,1974,All Persons,21,23239,Count
N92000002,1974,All Persons,22,22328,Count
N92000002,1974,All Persons,23,21888,Count
N92000002,1974,All Persons,24,21466,Count
N92000002,1974,All Persons,25,21201,Count
N92000002,1974,All Persons,26,21350,Count
N92000002,1974,All Persons,27,21620,Count
N92000002,1974,All Persons,28,20188,Count
N92000002,1974,All Persons,29,19779,Count
N92000002,1974,All Persons,30,19663,Count
N92000002,1974,All Persons,31,19669,Count
N92000002,1974,All Persons,32,17909,Count
N92000002,1974,All Persons,33,17291,Count
N92000002,1974,All Persons,34,17323,Count
N92000002,1974,All Persons,35,17332,Count
N92000002,1974,All Persons,36,16842,Count
N92000002,1974,All Persons,37,17031,Count
N92000002,1974,All Persons,38,16719,Count
N92000002,1974,All Persons,39,16080,Count
N92000002,1974,All Persons,40,15716,Count
N92000002,1974,All Persons,41,15932,Count
N92000002,1974,All Persons,42,15856,Count
N92000002,1974,All Persons,43,16343,Count
N92000002,1974,All Persons,44,16289,Count
N92000002,1974,All Persons,45,15979,Count
N92000002,1974,All Persons,46,15847,Count
N92000002,1974,All Persons,47,16388,Count
N92000002,1974,All Persons,48,16157,Count
N92000002,1974,All Persons,49,15844,Count
N92000002,1974,All Persons,50,16077,Count
N92000002,1974,All Persons,51,16136,Count
N92000002,1974,All Persons,52,16563,Count
N92000002,1974,All Persons,53,16897,Count
N92000002,1974,All Persons,54,16740,Count
N92000002,1974,All Persons,55,15157,Count
N92000002,1974,All Persons,56,13685,Count
N92000002,1974,All Persons,57,13768,Count
N92000002,1974,All Persons,58,14192,Count
N92000002,1974,All Persons,59,14870,Count
N92000002,1974,All Persons,60,15227,Count
N92000002,1974,All Persons,61,15289,Count
N92000002,1974,All Persons,62,14975,Count
N92000002,1974,All Persons,63,15008,Count
N92000002,1974,All Persons,64,14395,Count
N92000002,1974,All Persons,65,13472,Count
N92000002,1974,All Persons,66,12845,Count
N92000002,1974,All Persons,67,12402,Count
N92000002,1974,All Persons,68,11824,Count
N92000002,1974,All Persons,69,11208,Count
N92000002,1974,All Persons,70,10550,Count
N92000002,1974,All Persons,71,9986,Count
N92000002,1974,All Persons,72,9294,Count
N92000002,1974,All Persons,73,9080,Count
N92000002,1974,All Persons,74,8598,Count
N92000002,1974,All Persons,75,7756,Count
N92000002,1974,All Persons,76,7008,Count
N92000002,1974,All Persons,77,6475,Count
N92000002,1974,All Persons,78,6142,Count
N92000002,1974,All Persons,79,5431,Count
N92000002,1974,All Persons,80,4841,Count
N92000002,1974,All Persons,81,4329,Count
N92000002,1974,All Persons,82,3668,Count
N92000002,1974,All Persons,83,3186,Count
N92000002,1974,All Persons,84,2728,Count
N92000002,1974,All Persons,85,2793,Count
N92000002,1974,All Persons,86,1873,Count
N92000002,1974,All Persons,87,1508,Count
N92000002,1974,All Persons,88,1006,Count
N92000002,1974,All Persons,89,823,Count
N92000002,1974,All Persons,90,2058,Count
N92000002,1974,Females,0,13534,Count
N92000002,1974,Females,1,13793,Count
N92000002,1974,Females,2,14034,Count
N92000002,1974,Females,3,14577,Count
N92000002,1974,Females,4,14585,Count
N92000002,1974,Females,5,14815,Count
N92000002,1974,Females,6,15016,Count
N92000002,1974,Females,7,15033,Count
N92000002,1974,Females,8,15331,Count
N92000002,1974,Females,9,15730,Count
N92000002,1974,Females,10,15562,Count
N92000002,1974,Females,11,15004,Count
N92000002,1974,Females,12,14791,Count
N92000002,1974,Females,13,14293,Count
N92000002,1974,Females,14,13806,Count
N92000002,1974,Females,15,13132,Count
N92000002,1974,Females,16,12878,Count
N92000002,1974,Females,17,12460,Count
N92000002,1974,Females,18,11499,Count
N92000002,1974,Females,19,10976,Count
N92000002,1974,Females,20,10762,Count
N92000002,1974,Females,21,10588,Count
N92000002,1974,Females,22,10196,Count
N92000002,1974,Females,23,10053,Count
N92000002,1974,Females,24,10030,Count
N92000002,1974,Females,25,10120,Count
N92000002,1974,Females,26,10241,Count
N92000002,1974,Females,27,10326,Count
N92000002,1974,Females,28,9690,Count
N92000002,1974,Females,29,9606,Count
N92000002,1974,Females,30,9743,Count
N92000002,1974,Females,31,9731,Count
N92000002,1974,Females,32,8778,Count
N92000002,1974,Females,33,8350,Count
N92000002,1974,Females,34,8392,Count
N92000002,1974,Females,35,8468,Count
N92000002,1974,Females,36,8171,Count
N92000002,1974,Females,37,8304,Count
N92000002,1974,Females,38,8329,Count
N92000002,1974,Females,39,8028,Count
N92000002,1974,Females,40,7914,Count
N92000002,1974,Females,41,8157,Count
N92000002,1974,Females,42,8046,Count
N92000002,1974,Females,43,8266,Count
N92000002,1974,Females,44,8291,Count
N92000002,1974,Females,45,8108,Count
N92000002,1974,Females,46,8092,Count
N92000002,1974,Females,47,8298,Count
N92000002,1974,Females,48,8335,Count
N92000002,1974,Females,49,8108,Count
N92000002,1974,Females,50,8360,Count
N92000002,1974,Females,51,8342,Count
N92000002,1974,Females,52,8547,Count
N92000002,1974,Females,53,8734,Count
N92000002,1974,Females,54,8651,Count
N92000002,1974,Females,55,7891,Count
N92000002,1974,Females,56,7192,Count
N92000002,1974,Females,57,7181,Count
N92000002,1974,Females,58,7478,Count
N92000002,1974,Females,59,7948,Count
N92000002,1974,Females,60,7866,Count
N92000002,1974,Females,61,7971,Count
N92000002,1974,Females,62,7826,Count
N92000002,1974,Females,63,7968,Count
N92000002,1974,Females,64,7599,Count
N92000002,1974,Females,65,7368,Count
N92000002,1974,Females,66,7070,Count
N92000002,1974,Females,67,6951,Count
N92000002,1974,Females,68,6752,Count
N92000002,1974,Females,69,6483,Count
N92000002,1974,Females,70,6094,Count
N92000002,1974,Females,71,5826,Count
N92000002,1974,Females,72,5555,Count
N92000002,1974,Females,73,5404,Count
N92000002,1974,Females,74,5146,Count
N92000002,1974,Females,75,4642,Count
N92000002,1974,Females,76,4189,Count
N92000002,1974,Females,77,4049,Count
N92000002,1974,Females,78,3856,Count
N92000002,1974,Females,79,3413,Count
N92000002,1974,Females,80,3125,Count
N92000002,1974,Females,81,2804,Count
N92000002,1974,Females,82,2373,Count
N92000002,1974,Females,83,2004,Count
N92000002,1974,Females,84,1746,Count
N92000002,1974,Females,85,1871,Count
N92000002,1974,Females,86,1333,Count
N92000002,1974,Females,87,1077,Count
N92000002,1974,Females,88,749,Count
N92000002,1974,Females,89,615,Count
N92000002,1974,Females,90,1530,Count
N92000002,1974,Males,0,14569,Count
N92000002,1974,Males,1,15023,Count
N92000002,1974,Males,2,15376,Count
N92000002,1974,Males,3,15186,Count
N92000002,1974,Males,4,15316,Count
N92000002,1974,Males,5,15461,Count
N92000002,1974,Males,6,15796,Count
N92000002,1974,Males,7,15808,Count
N92000002,1974,Males,8,16391,Count
N92000002,1974,Males,9,16678,Count
N92000002,1974,Males,10,16303,Count
N92000002,1974,Males,11,15837,Count
N92000002,1974,Males,12,15105,Count
N92000002,1974,Males,13,14612,Count
N92000002,1974,Males,14,14087,Count
N92000002,1974,Males,15,13286,Count
N92000002,1974,Males,16,12924,Count
N92000002,1974,Males,17,12932,Count
N92000002,1974,Males,18,11525,Count
N92000002,1974,Males,19,11016,Count
N92000002,1974,Males,20,12968,Count
N92000002,1974,Males,21,12651,Count
N92000002,1974,Males,22,12132,Count
N92000002,1974,Males,23,11835,Count
N92000002,1974,Males,24,11436,Count
N92000002,1974,Males,25,11081,Count
N92000002,1974,Males,26,11109,Count
N92000002,1974,Males,27,11294,Count
N92000002,1974,Males,28,10498,Count
N92000002,1974,Males,29,10173,Count
N92000002,1974,Males,30,9920,Count
N92000002,1974,Males,31,9938,Count
N92000002,1974,Males,32,9131,Count
N92000002,1974,Males,33,8941,Count
N92000002,1974,Males,34,8931,Count
N92000002,1974,Males,35,8864,Count
N92000002,1974,Males,36,8671,Count
N92000002,1974,Males,37,8727,Count
N92000002,1974,Males,38,8390,Count
N92000002,1974,Males,39,8052,Count
N92000002,1974,Males,40,7802,Count
N92000002,1974,Males,41,7775,Count
N92000002,1974,Males,42,7810,Count
N92000002,1974,Males,43,8077,Count
N92000002,1974,Males,44,7998,Count
N92000002,1974,Males,45,7871,Count
N92000002,1974,Males,46,7755,Count
N92000002,1974,Males,47,8090,Count
N92000002,1974,Males,48,7822,Count
N92000002,1974,Males,49,7736,Count
N92000002,1974,Males,50,7717,Count
N92000002,1974,Males,51,7794,Count
N92000002,1974,Males,52,8016,Count
N92000002,1974,Males,53,8163,Count
N92000002,1974,Males,54,8089,Count
N92000002,1974,Males,55,7266,Count
N92000002,1974,Males,56,6493,Count
N92000002,1974,Males,57,6587,Count
N92000002,1974,Males,58,6714,Count
N92000002,1974,Males,59,6922,Count
N92000002,1974,Males,60,7361,Count
N92000002,1974,Males,61,7318,Count
N92000002,1974,Males,62,7149,Count
N92000002,1974,Males,63,7040,Count
N92000002,1974,Males,64,6796,Count
N92000002,1974,Males,65,6104,Count
N92000002,1974,Males,66,5775,Count
N92000002,1974,Males,67,5451,Count
N92000002,1974,Males,68,5072,Count
N92000002,1974,Males,69,4725,Count
N92000002,1974,Males,70,4456,Count
N92000002,1974,Males,71,4160,Count
N92000002,1974,Males,72,3739,Count
N92000002,1974,Males,73,3676,Count
N92000002,1974,Males,74,3452,Count
N92000002,1974,Males,75,3114,Count
N92000002,1974,Males,76,2819,Count
N92000002,1974,Males,77,2426,Count
N92000002,1974,Males,78,2286,Count
N92000002,1974,Males,79,2018,Count
N92000002,1974,Males,80,1716,Count
N92000002,1974,Males,81,1525,Count
N92000002,1974,Males,82,1295,Count
N92000002,1974,Males,83,1182,Count
N92000002,1974,Males,84,982,Count
N92000002,1974,Males,85,922,Count
N92000002,1974,Males,86,540,Count
N92000002,1974,Males,87,431,Count
N92000002,1974,Males,88,257,Count
N92000002,1974,Males,89,208,Count
N92000002,1974,Males,90,528,Count
N92000002,1975,All Persons,0,26703,Count
N92000002,1975,All Persons,1,27696,Count
N92000002,1975,All Persons,2,28492,Count
N92000002,1975,All Persons,3,29091,Count
N92000002,1975,All Persons,4,29454,Count
N92000002,1975,All Persons,5,29721,Count
N92000002,1975,All Persons,6,30104,Count
N92000002,1975,All Persons,7,30632,Count
N92000002,1975,All Persons,8,30666,Count
N92000002,1975,All Persons,9,31545,Count
N92000002,1975,All Persons,10,32308,Count
N92000002,1975,All Persons,11,31766,Count
N92000002,1975,All Persons,12,30744,Count
N92000002,1975,All Persons,13,29798,Count
N92000002,1975,All Persons,14,28813,Count
N92000002,1975,All Persons,15,27451,Count
N92000002,1975,All Persons,16,25983,Count
N92000002,1975,All Persons,17,25761,Count
N92000002,1975,All Persons,18,24534,Count
N92000002,1975,All Persons,19,22647,Count
N92000002,1975,All Persons,20,23172,Count
N92000002,1975,All Persons,21,22730,Count
N92000002,1975,All Persons,22,22239,Count
N92000002,1975,All Persons,23,21342,Count
N92000002,1975,All Persons,24,20901,Count
N92000002,1975,All Persons,25,20804,Count
N92000002,1975,All Persons,26,20790,Count
N92000002,1975,All Persons,27,20928,Count
N92000002,1975,All Persons,28,21201,Count
N92000002,1975,All Persons,29,19781,Count
N92000002,1975,All Persons,30,19160,Count
N92000002,1975,All Persons,31,19467,Count
N92000002,1975,All Persons,32,19471,Count
N92000002,1975,All Persons,33,17716,Count
N92000002,1975,All Persons,34,17105,Count
N92000002,1975,All Persons,35,17074,Count
N92000002,1975,All Persons,36,17182,Count
N92000002,1975,All Persons,37,16704,Count
N92000002,1975,All Persons,38,16880,Count
N92000002,1975,All Persons,39,16569,Count
N92000002,1975,All Persons,40,15795,Count
N92000002,1975,All Persons,41,15608,Count
N92000002,1975,All Persons,42,15818,Count
N92000002,1975,All Persons,43,15734,Count
N92000002,1975,All Persons,44,16221,Count
N92000002,1975,All Persons,45,16060,Count
N92000002,1975,All Persons,46,15834,Count
N92000002,1975,All Persons,47,15696,Count
N92000002,1975,All Persons,48,16214,Count
N92000002,1975,All Persons,49,15990,Count
N92000002,1975,All Persons,50,15569,Count
N92000002,1975,All Persons,51,15859,Count
N92000002,1975,All Persons,52,15897,Count
N92000002,1975,All Persons,53,16282,Count
N92000002,1975,All Persons,54,16623,Count
N92000002,1975,All Persons,55,16435,Count
